order_item_id,order_id,product_id,quantity,unit_price,discount_percent,total_sales,profit
I001586,ORD-11536,P00023,1.0,100.53,10.0,90.48,25.97
I001587,ORD-11725,P00036,6.0,37.44,5.0,213.41,74.32
I001588,ORD-10181,P00022,1.0,65.87,0.0,65.87,19.74
I001589,ORD-10423,P00003,2.0,11.24,10.0,20.23,3.42
I001590,ORD-10784,P00005,9.0,148.46,10.0,1202.53,373.97
I001591,ORD-11616,P00039,2.0,10.07,15.0,17.12,1.94
I001592,ORD-10597,P00001,2.0,159.65,5.0,303.33,119.33
I001593,ORD-10974,P00007,1.0,11.67,10.0,10.5,-0.91
I001594,ORD-11013,P00034,2.0,16.7,15.0,28.39,0.28
I001595,ORD-11486,P00016,5.0,408.13,15.0,1734.55,502.04
I001596,ORD-10622,P00010,3.0,22.94,5.0,65.38,17.25
I001597,ORD-11736,P00040,6.0,112.24,10.0,606.1,186.8
I001598,ORD-11844,P00037,2.0,133.72,5.0,254.07,80.06
I001599,ORD-11985,P00002,4.0,132.14,25.0,396.42,89.06
I001600,ORD-10777,P00001,10.0,177.5,0.0,1775.0,783.69
I001601,ORD-11116,P00023,3.0,91.93,5.0,262.0,93.22
I001602,ORD-10270,P00003,3.0,9.72,0.0,29.16,2.34
I001603,ORD-11392,P00008,1.0,52.67,5.0,50.04,12.47
I001604,ORD-11662,P00011,1.0,3.44,25.0,2.58,-5.66
I001605,ORD-11722,P00017,5.0,16.98,15.0,72.17,19.34
I001606,ORD-11050,P00003,4.0,6.96,15.0,23.66,-3.02
I001607,ORD-11800,P00034,2.0,49.74,0.0,99.48,35.54
I001608,ORD-10304,P00026,1.0,14.71,10.0,13.24,-5.54
I001609,ORD-10428,P00006,1.0,126.48,5.0,120.16,34.92
I001610,ORD-11134,P00022,2.0,81.06,10.0,145.91,39.06
I001611,ORD-11313,P00023,1.0,95.57,30.0,66.9,7.79
I001612,ORD-11243,P00006,1.0,177.19,10.0,159.47,45.27
I001613,ORD-11097,P00005,1.0,134.93,15.0,114.69,22.24
I001614,ORD-11105,P00002,8.0,84.99,5.0,645.92,255.43
I001615,ORD-11878,P00022,2.0,89.6,5.0,170.24,52.84
I001616,ORD-10357,P00020,1.0,4.99,0.0,4.99,-3.6
I001617,ORD-11377,P00036,2.0,24.99,5.0,47.48,9.47
I001618,ORD-10617,P00022,1.0,32.11,20.0,25.69,-3.69
I001619,ORD-10797,P00012,1.0,39.86,0.0,39.86,8.15
I001620,ORD-10886,P00010,4.0,44.68,10.0,160.85,58.7
I001621,ORD-11185,P00013,1.0,19.01,15.0,16.16,-1.83
I001622,ORD-11382,P00016,7.0,422.4,30.0,2069.76,280.17
I001623,ORD-10870,P00015,3.0,227.94,0.0,683.82,263.67
I001624,ORD-10535,P00029,1.0,22.46,5.0,21.34,-0.84
I001625,ORD-10570,P00039,2.0,11.32,0.0,22.64,2.43
I001626,ORD-11320,P00022,2.0,56.68,15.0,96.36,19.98
I001627,ORD-10735,P00009,2.0,125.68,10.0,226.22,63.38
I001628,ORD-10200,P00037,6.0,111.51,15.0,568.7,155.69
I001629,ORD-10776,P00008,2.0,27.7,25.0,41.55,2.3
I001630,ORD-11022,P00021,1.0,12.26,10.0,11.03,-5.33
I001631,ORD-10033,P00040,5.0,166.9,25.0,625.88,106.32
I001632,ORD-11875,P00036,1.0,51.63,0.0,51.63,15.43
I001633,ORD-11958,P00006,1.0,144.89,10.0,130.4,35.38
I001634,ORD-10564,P00003,7.0,13.53,0.0,94.71,32.07
I001635,ORD-10630,P00013,4.0,18.9,20.0,60.48,10.34
I001636,ORD-10639,P00026,1.0,16.31,0.0,16.31,0.2
I001637,ORD-11585,P00038,2.0,70.84,15.0,120.43,42.51
I001638,ORD-11963,P00018,5.0,19.61,20.0,78.44,24.01
I001639,ORD-10522,P00037,8.0,284.78,5.0,2164.33,771.41
I001640,ORD-11032,P00001,11.0,61.31,5.0,640.69,235.94
I001641,ORD-11425,P00030,3.0,22.6,10.0,61.02,17.22
I001642,ORD-11602,P00018,4.0,7.06,0.0,28.24,1.91
I001643,ORD-11865,P00036,1.0,34.77,0.0,34.77,3.89
I001644,ORD-11907,P00034,6.0,17.93,10.0,96.82,27.69
I001645,ORD-10232,P00028,6.0,65.25,5.0,371.92,167.66
I001646,ORD-10829,P00008,2.0,38.03,5.0,72.26,21.14
I001647,ORD-10914,P00034,3.0,53.91,0.0,161.73,68.74
I001648,ORD-10656,P00036,4.0,40.01,0.0,160.04,55.6
I001649,ORD-11872,P00008,9.0,58.82,5.0,502.91,186.05
I001650,ORD-10834,P00003,2.0,8.98,10.0,16.16,-1.58
I001651,ORD-11775,P00035,3.0,29.12,0.0,87.36,23.53
I001652,ORD-10479,P00035,4.0,17.48,10.0,62.93,8.2
I001653,ORD-10161,P00007,1.0,12.16,5.0,11.55,-0.5
I001654,ORD-10596,P00026,8.0,17.67,10.0,127.22,38.37
I001655,ORD-11574,P00009,1.0,94.65,10.0,85.19,19.49
I001656,ORD-10859,P00009,2.0,49.81,0.0,99.62,31.33
I001657,ORD-10285,P00036,1.0,42.35,5.0,40.23,10.13
I001658,ORD-10995,P00031,1.0,9.44,0.0,9.44,-4.7
I001659,ORD-11291,P00030,4.0,16.22,25.0,48.66,-3.65
I001660,ORD-11983,P00022,6.0,75.93,5.0,432.8,142.03
I001661,ORD-10553,P00007,5.0,10.74,5.0,51.02,10.97
I001662,ORD-11640,P00027,3.0,13.01,0.0,39.03,4.57
I001663,ORD-10101,P00024,12.0,15.36,5.0,175.1,53.86
I001664,ORD-11004,P00002,1.0,59.17,0.0,59.17,15.55
I001665,ORD-11114,P00034,2.0,40.96,0.0,81.92,32.89
I001666,ORD-11388,P00009,1.0,117.46,10.0,105.71,23.54
I001667,ORD-10526,P00006,4.0,96.5,20.0,308.8,61.8
I001668,ORD-10740,P00031,7.0,12.71,0.0,88.97,33.23
I001669,ORD-11305,P00017,5.0,38.49,0.0,192.45,78.89
I001670,ORD-11937,P00015,5.0,431.91,5.0,2051.57,746.09
I001671,ORD-10959,P00010,3.0,46.07,0.0,138.21,54.93
I001672,ORD-11527,P00010,2.0,15.72,10.0,28.3,3.38
I001673,ORD-10192,P00033,4.0,27.46,0.0,109.84,32.2
I001674,ORD-10465,P00005,1.0,239.62,15.0,203.68,50.51
I001675,ORD-10782,P00035,2.0,59.54,5.0,113.13,32.22
I001676,ORD-11016,P00009,1.0,77.09,5.0,73.24,17.71
I001677,ORD-11150,P00030,12.0,29.22,20.0,280.51,55.09
I001678,ORD-11213,P00012,2.0,94.59,10.0,170.26,63.38
I001679,ORD-11630,P00013,2.0,22.61,20.0,36.18,4.16
I001680,ORD-10089,P00005,2.0,178.14,0.0,356.28,132.7
I001681,ORD-10598,P00037,4.0,274.79,5.0,1044.2,366.2
I001682,ORD-10094,P00035,2.0,29.02,25.0,43.53,0.33
I001683,ORD-11072,P00002,7.0,143.11,25.0,751.33,180.66
I001684,ORD-10603,P00014,8.0,94.55,10.0,680.76,280.47
I001685,ORD-10875,P00015,4.0,367.48,10.0,1322.93,431.15
I001686,ORD-11516,P00015,2.0,196.01,0.0,392.02,147.72
I001687,ORD-11854,P00029,1.0,44.78,10.0,40.3,6.82
I001688,ORD-10205,P00017,7.0,41.19,20.0,230.66,72.7
I001689,ORD-10334,P00012,1.0,30.37,5.0,28.85,3.05
I001690,ORD-10895,P00019,1.0,46.12,5.0,43.81,7.46
I001691,ORD-11012,P00006,7.0,123.59,0.0,865.13,328.53
I001692,ORD-11063,P00012,2.0,85.59,0.0,171.18,77.34
I001693,ORD-10036,P00036,12.0,53.38,10.0,576.5,185.39
I001694,ORD-10280,P00019,3.0,59.5,5.0,169.57,59.57
I001695,ORD-11214,P00032,3.0,87.29,10.0,235.68,76.85
I001696,ORD-10065,P00003,3.0,7.1,10.0,19.17,-2.73
I001697,ORD-10934,P00007,1.0,21.92,10.0,19.73,1.86
I001698,ORD-11400,P00037,1.0,279.65,10.0,251.68,74.13
I001699,ORD-10115,P00036,1.0,49.84,5.0,47.35,13.96
I001700,ORD-11977,P00005,1.0,271.05,10.0,243.95,71.07
I001701,ORD-10683,P00004,3.0,77.91,5.0,222.04,80.42
I001702,ORD-10913,P00040,9.0,109.79,25.0,741.08,132.9
I001703,ORD-11241,P00014,2.0,116.48,5.0,221.31,94.11
I001704,ORD-11525,P00039,8.0,5.71,10.0,41.11,-5.85
I001705,ORD-11923,P00017,1.0,56.01,25.0,42.01,2.77
I001706,ORD-10226,P00028,3.0,49.04,10.0,132.41,47.98
I001707,ORD-10477,P00034,5.0,15.17,25.0,56.89,6.16
I001708,ORD-10746,P00006,1.0,137.39,5.0,130.52,40.02
I001709,ORD-11095,P00006,1.0,95.66,0.0,95.66,28.01
I001710,ORD-11838,P00025,8.0,45.61,20.0,291.9,99.26
I001711,ORD-11118,P00035,1.0,27.82,5.0,26.43,1.99
I001712,ORD-11439,P00012,3.0,107.11,5.0,305.26,132.82
I001713,ORD-10770,P00004,5.0,81.71,20.0,326.84,79.98
I001714,ORD-11176,P00036,1.0,31.28,0.0,31.28,6.76
I001715,ORD-10310,P00026,1.0,8.78,0.0,8.78,-7.12
I001716,ORD-10397,P00023,1.0,115.18,5.0,109.42,34.29
I001717,ORD-11289,P00005,1.0,111.03,0.0,111.03,37.34
I001718,ORD-10627,P00036,5.0,39.06,15.0,166.0,47.11
I001719,ORD-10410,P00003,1.0,15.21,5.0,14.45,-5.02
I001720,ORD-11465,P00026,3.0,15.81,10.0,42.69,9.88
I001721,ORD-11264,P00022,3.0,41.55,5.0,118.42,36.61
I001722,ORD-11619,P00035,1.0,30.49,15.0,25.92,-3.04
I001723,ORD-10670,P00038,4.0,35.06,10.0,126.22,44.14
I001724,ORD-10118,P00010,6.0,46.59,0.0,279.54,120.46
I001725,ORD-11621,P00010,1.0,36.3,5.0,34.48,9.98
I001726,ORD-10985,P00001,2.0,139.35,10.0,250.83,86.29
I001727,ORD-11180,P00012,4.0,39.23,20.0,125.54,36.24
I001728,ORD-10763,P00018,3.0,20.38,10.0,55.03,13.41
I001729,ORD-11112,P00031,4.0,15.79,15.0,53.69,7.12
I001730,ORD-10369,P00014,5.0,79.7,15.0,338.72,117.75
I001731,ORD-10800,P00010,11.0,28.85,5.0,301.48,111.48
I001732,ORD-11420,P00023,4.0,141.99,0.0,567.96,240.47
I001733,ORD-11366,P00022,6.0,70.12,10.0,378.65,112.64
I001734,ORD-10393,P00018,2.0,8.94,10.0,16.09,1.38
I001735,ORD-11899,P00038,3.0,45.19,15.0,115.23,37.74
I001736,ORD-10028,P00036,6.0,37.48,20.0,179.9,43.54
I001737,ORD-11669,P00026,1.0,12.12,10.0,10.91,-0.88
I001738,ORD-10451,P00012,4.0,33.66,0.0,134.64,56.94
I001739,ORD-10221,P00006,10.0,85.05,0.0,850.5,314.14
I001740,ORD-11905,P00001,5.0,175.98,0.0,879.9,374.8
I001741,ORD-10781,P00001,13.0,161.29,20.0,1677.42,497.04
I001742,ORD-11354,P00015,1.0,377.92,0.0,377.92,138.06
I001743,ORD-10287,P00018,1.0,17.45,15.0,14.83,-2.96
I001744,ORD-10164,P00002,4.0,89.1,15.0,302.94,90.6
I001745,ORD-10739,P00002,9.0,162.84,10.0,1319.0,496.58
I001746,ORD-10307,P00002,2.0,67.73,15.0,115.14,30.46
I001747,ORD-10610,P00019,5.0,56.91,10.0,256.09,86.02
I001748,ORD-11971,P00010,1.0,20.71,10.0,18.64,1.04
I001749,ORD-10458,P00006,1.0,153.82,10.0,138.44,40.08
I001750,ORD-11140,P00038,8.0,75.6,10.0,544.32,227.22
I001751,ORD-10037,P00040,2.0,222.78,15.0,378.73,101.45
I001752,ORD-11894,P00022,7.0,80.08,10.0,504.5,152.09
I001753,ORD-10486,P00028,5.0,38.66,0.0,193.3,84.55
I001754,ORD-10351,P00022,3.0,95.44,0.0,286.32,100.34
I001755,ORD-10798,P00033,10.0,61.71,10.0,555.39,157.78
I001756,ORD-10965,P00006,2.0,161.02,0.0,322.04,117.99
I001757,ORD-11990,P00024,2.0,11.64,10.0,20.95,-2.86
I001758,ORD-10986,P00034,2.0,17.55,20.0,28.08,-0.57
I001759,ORD-11620,P00019,1.0,62.48,15.0,53.11,12.89
I001760,ORD-10771,P00011,5.0,5.25,0.0,26.25,2.3
I001761,ORD-11087,P00005,1.0,241.54,15.0,205.31,47.21
I001762,ORD-11075,P00024,3.0,7.54,0.0,22.62,2.02
I001763,ORD-10053,P00006,2.0,195.17,15.0,331.79,87.13
I001764,ORD-11086,P00029,4.0,37.45,5.0,142.31,42.49
I001765,ORD-10166,P00004,8.0,48.19,0.0,385.52,155.44
I001766,ORD-10185,P00037,2.0,293.43,10.0,528.17,163.09
I001767,ORD-10234,P00023,2.0,94.47,10.0,170.05,54.94
I001768,ORD-10145,P00033,3.0,40.83,5.0,116.37,27.01
I001769,ORD-10671,P00008,1.0,68.69,10.0,61.82,15.25
I001770,ORD-11794,P00016,2.0,396.83,10.0,714.29,225.31
I001771,ORD-10111,P00031,4.0,28.55,10.0,102.78,31.68
I001772,ORD-10643,P00029,1.0,52.17,20.0,41.74,5.54
I001773,ORD-11831,P00020,2.0,14.53,15.0,24.7,-0.51
I001774,ORD-10555,P00002,3.0,70.32,15.0,179.32,47.13
I001775,ORD-11046,P00011,3.0,9.7,5.0,27.64,0.75
I001776,ORD-11931,P00020,9.0,10.29,0.0,92.61,20.21
I001777,ORD-10133,P00019,1.0,39.87,0.0,39.87,9.56
I001778,ORD-10282,P00028,2.0,64.38,0.0,128.76,49.76
I001779,ORD-10290,P00034,1.0,42.67,20.0,34.14,7.09
I001780,ORD-10862,P00005,2.0,330.31,0.0,660.62,257.74
I001781,ORD-11715,P00014,1.0,105.62,10.0,95.06,32.52
I001782,ORD-11753,P00032,2.0,195.6,5.0,371.64,148.28
I001783,ORD-10047,P00009,6.0,64.16,15.0,327.22,85.2
I001784,ORD-10235,P00009,2.0,85.22,5.0,161.92,50.38
I001785,ORD-10386,P00031,1.0,9.94,20.0,7.95,-3.64
I001786,ORD-10501,P00006,1.0,167.52,0.0,167.52,56.52
I001787,ORD-10628,P00005,1.0,237.11,20.0,189.69,39.64
I001788,ORD-11748,P00013,6.0,20.04,10.0,108.22,40.18
I001789,ORD-10536,P00005,7.0,311.46,0.0,2180.22,860.28
I001790,ORD-10653,P00035,2.0,42.2,15.0,71.74,8.73
I001791,ORD-11721,P00010,8.0,15.3,10.0,110.16,39.19
I001792,ORD-10548,P00009,4.0,72.47,10.0,260.89,72.8
I001793,ORD-10940,P00013,12.0,9.02,5.0,102.83,27.54
I001794,ORD-11541,P00037,6.0,118.21,15.0,602.87,166.15
I001795,ORD-10313,P00021,1.0,15.04,0.0,15.04,-0.88
I001796,ORD-10319,P00024,7.0,7.09,5.0,47.15,7.1
I001797,ORD-10269,P00006,1.0,103.88,5.0,98.69,26.44
I001798,ORD-10505,P00024,4.0,15.78,10.0,56.81,14.83
I001799,ORD-10960,P00039,4.0,10.63,5.0,40.39,10.11
I001800,ORD-11040,P00014,1.0,78.87,25.0,59.15,10.8
I001801,ORD-10552,P00001,2.0,153.3,5.0,291.27,114.39
I001802,ORD-10689,P00001,2.0,171.18,10.0,308.12,107.8
I001803,ORD-10972,P00024,3.0,11.89,25.0,26.75,-2.1
I001804,ORD-10170,P00032,10.0,198.45,10.0,1786.05,667.79
I001805,ORD-11044,P00007,7.0,13.33,10.0,83.98,31.41
I001806,ORD-10850,P00020,2.0,4.32,0.0,8.64,-4.65
I001807,ORD-11071,P00004,2.0,62.91,10.0,113.24,32.47
I001808,ORD-10195,P00035,4.0,41.86,10.0,150.7,38.46
I001809,ORD-10204,P00023,2.0,116.5,0.0,233.0,89.67
I001810,ORD-10542,P00037,3.0,190.05,10.0,513.14,154.01
I001811,ORD-10368,P00009,2.0,63.03,10.0,113.45,27.53
I001812,ORD-11945,P00012,4.0,55.18,20.0,176.58,51.88
I001813,ORD-10179,P00032,2.0,190.58,15.0,323.99,101.71
I001814,ORD-10299,P00013,5.0,14.09,5.0,66.93,21.53
I001815,ORD-11130,P00030,6.0,26.66,0.0,159.96,52.63
I001816,ORD-11984,P00023,2.0,109.17,5.0,207.42,73.66
I001817,ORD-11703,P00029,10.0,34.31,10.0,308.79,98.44
I001818,ORD-10918,P00011,4.0,5.4,5.0,20.52,0.2
I001819,ORD-11055,P00008,2.0,56.99,15.0,96.88,27.53
I001820,ORD-11567,P00021,2.0,18.13,5.0,34.45,8.62
I001821,ORD-10649,P00008,2.0,67.56,5.0,128.36,44.89
I001822,ORD-10238,P00006,1.0,128.66,5.0,122.23,35.09
I001823,ORD-10719,P00040,3.0,145.39,5.0,414.36,140.69
I001824,ORD-10890,P00015,2.0,301.44,5.0,572.74,203.12
I001825,ORD-11052,P00016,4.0,333.64,5.0,1267.83,456.85
I001826,ORD-11200,P00019,15.0,57.2,0.0,858.0,357.4
I001827,ORD-11081,P00036,9.0,60.42,0.0,543.78,232.24
I001828,ORD-11832,P00007,1.0,9.26,10.0,8.33,-6.55
I001829,ORD-10836,P00020,7.0,13.9,0.0,97.3,41.33
I001830,ORD-10981,P00002,1.0,81.9,10.0,73.71,17.73
I001831,ORD-11230,P00022,2.0,50.77,0.0,101.54,28.78
I001832,ORD-11975,P00008,6.0,35.76,5.0,203.83,68.85
I001833,ORD-10214,P00040,3.0,164.93,10.0,445.31,132.07
I001834,ORD-11024,P00030,1.0,31.71,20.0,25.37,-1.95
I001835,ORD-11096,P00022,2.0,70.85,10.0,127.53,29.71
I001836,ORD-11285,P00029,1.0,46.96,10.0,42.26,9.0
I001837,ORD-10068,P00034,3.0,35.09,15.0,89.48,21.09
I001838,ORD-10099,P00030,1.0,31.02,15.0,26.37,-2.68
I001839,ORD-10284,P00028,2.0,57.57,5.0,109.38,44.7
I001840,ORD-10930,P00008,4.0,66.82,0.0,267.28,100.38
I001841,ORD-11283,P00028,3.0,31.44,0.0,94.32,35.52
I001842,ORD-11051,P00008,1.0,32.7,0.0,32.7,3.79
I001843,ORD-11201,P00018,1.0,21.86,20.0,17.49,-3.57
I001844,ORD-11266,P00026,1.0,13.39,5.0,12.72,-3.24
I001845,ORD-11360,P00012,5.0,31.44,0.0,157.2,67.11
I001846,ORD-11842,P00026,4.0,5.03,5.0,19.11,-2.71
I001847,ORD-10097,P00021,3.0,7.81,0.0,23.43,1.04
I001848,ORD-11482,P00022,6.0,63.63,10.0,343.6,97.22
I001849,ORD-11752,P00006,4.0,107.74,10.0,387.86,110.71
I001850,ORD-10502,P00021,4.0,11.36,0.0,45.44,13.01
I001851,ORD-11192,P00027,2.0,31.6,15.0,53.72,12.01
I001852,ORD-11691,P00004,4.0,46.59,5.0,177.04,55.55
I001853,ORD-10733,P00004,2.0,40.18,0.0,80.36,25.85
I001854,ORD-10809,P00030,1.0,36.62,20.0,29.3,3.08
I001855,ORD-10125,P00022,5.0,38.24,10.0,172.08,47.71
I001856,ORD-10743,P00028,4.0,59.6,0.0,238.4,104.42
I001857,ORD-10175,P00017,6.0,40.46,0.0,242.76,103.04
I001858,ORD-11232,P00021,1.0,18.81,20.0,15.05,-5.19
I001859,ORD-10431,P00018,3.0,7.81,15.0,19.92,0.03
I001860,ORD-10729,P00019,11.0,61.28,10.0,606.67,219.29
I001861,ORD-11215,P00012,11.0,79.5,0.0,874.5,422.9
I001862,ORD-11197,P00033,11.0,43.24,5.0,451.86,137.68
I001863,ORD-10216,P00003,1.0,12.72,10.0,11.45,-3.0
I001864,ORD-10731,P00009,8.0,98.63,5.0,749.59,250.6
I001865,ORD-10251,P00013,4.0,21.61,10.0,77.8,28.94
I001866,ORD-11679,P00014,2.0,82.5,15.0,140.25,49.1
I001867,ORD-10019,P00031,10.0,11.46,0.0,114.6,43.58
I001868,ORD-11773,P00014,7.0,147.88,5.0,983.4,447.81
I001869,ORD-11593,P00001,1.0,249.9,10.0,224.91,76.86
I001870,ORD-11605,P00001,8.0,47.09,10.0,339.05,111.24
I001871,ORD-11010,P00007,3.0,14.48,20.0,34.75,0.09
I001872,ORD-11334,P00033,5.0,44.91,20.0,179.64,32.94
I001873,ORD-11646,P00018,3.0,17.76,15.0,45.29,5.56
I001874,ORD-11500,P00028,1.0,40.55,15.0,34.47,2.66
I001875,ORD-11531,P00016,3.0,414.09,10.0,1118.04,359.57
I001876,ORD-11972,P00012,4.0,90.28,15.0,306.95,114.96
I001877,ORD-10566,P00001,2.0,217.52,10.0,391.54,143.77
I001878,ORD-11915,P00038,4.0,70.89,0.0,283.56,133.53
I001879,ORD-11125,P00037,2.0,178.05,0.0,356.1,130.79
I001880,ORD-11490,P00005,10.0,320.82,20.0,2566.56,614.64
I001881,ORD-11608,P00012,6.0,92.98,0.0,557.88,260.27
I001882,ORD-11119,P00029,2.0,61.98,15.0,105.37,29.43
I001883,ORD-11743,P00007,2.0,24.23,0.0,48.46,18.74
I001884,ORD-10858,P00001,5.0,248.6,25.0,932.25,231.47
I001885,ORD-11256,P00015,2.0,297.84,15.0,506.33,140.37
I001886,ORD-11940,P00023,6.0,110.54,10.0,596.92,211.02
I001887,ORD-11987,P00030,1.0,48.57,15.0,41.28,5.65
I001888,ORD-11474,P00026,7.0,12.96,0.0,90.72,27.85
I001889,ORD-10971,P00033,1.0,79.07,0.0,79.07,24.52
I001890,ORD-11413,P00004,2.0,41.12,0.0,82.24,21.86
I001891,ORD-11492,P00020,1.0,7.84,15.0,6.66,-3.83
I001892,ORD-11741,P00009,4.0,102.08,0.0,408.32,144.65
I001893,ORD-10139,P00016,1.0,165.86,5.0,157.57,47.6
I001894,ORD-11028,P00014,6.0,129.18,0.0,775.08,374.65
I001895,ORD-11543,P00033,5.0,72.91,5.0,346.32,109.53
I001896,ORD-11674,P00028,3.0,53.65,5.0,152.9,58.97
I001897,ORD-11926,P00037,1.0,272.64,10.0,245.38,72.68
I001898,ORD-10839,P00001,2.0,166.68,15.0,283.36,88.49
I001899,ORD-11556,P00005,3.0,263.77,5.0,751.74,268.3
I001900,ORD-11145,P00022,4.0,78.41,0.0,313.64,115.22
I001901,ORD-11348,P00039,5.0,6.76,15.0,28.73,-4.48
I001902,ORD-11970,P00011,2.0,7.54,0.0,15.08,2.12
I001903,ORD-10831,P00013,4.0,21.32,20.0,68.22,15.81
I001904,ORD-10565,P00013,4.0,13.79,0.0,55.16,16.22
I001905,ORD-10678,P00003,2.0,14.04,15.0,23.87,3.71
I001906,ORD-10758,P00020,1.0,13.54,5.0,12.86,-1.39
I001907,ORD-11787,P00019,3.0,73.82,5.0,210.39,76.6
I001908,ORD-10086,P00039,9.0,9.04,0.0,81.36,19.15
I001909,ORD-10682,P00021,3.0,8.0,5.0,22.8,-0.01
I001910,ORD-11102,P00036,7.0,41.83,5.0,278.17,106.33
I001911,ORD-11407,P00007,3.0,17.07,30.0,35.85,0.61
I001912,ORD-10303,P00008,9.0,34.21,5.0,292.5,109.53
I001913,ORD-10773,P00025,4.0,71.05,15.0,241.57,87.62
I001914,ORD-10902,P00040,1.0,198.02,10.0,178.22,49.48
I001915,ORD-11222,P00037,2.0,280.54,30.0,392.76,49.64
I001916,ORD-10062,P00014,3.0,112.34,5.0,320.17,139.03
I001917,ORD-11274,P00040,2.0,188.36,0.0,376.72,137.34
I001918,ORD-11131,P00030,2.0,23.95,5.0,45.5,11.8
I001919,ORD-11367,P00010,2.0,25.11,5.0,47.71,9.75
I001920,ORD-11896,P00039,2.0,7.1,10.0,12.78,-4.4
I001921,ORD-10749,P00013,7.0,12.82,5.0,85.25,19.63
I001922,ORD-10414,P00021,1.0,8.87,5.0,8.43,-6.79
I001923,ORD-10921,P00009,11.0,121.0,10.0,1197.9,373.88
I001924,ORD-11805,P00035,1.0,24.61,15.0,20.92,-3.93
I001925,ORD-10013,P00040,2.0,118.2,10.0,212.76,60.0
I001926,ORD-10333,P00008,3.0,75.55,15.0,192.65,56.14
I001927,ORD-11183,P00036,4.0,23.57,10.0,84.85,16.1
I001928,ORD-11710,P00014,1.0,45.56,0.0,45.56,11.62
I001929,ORD-10130,P00029,8.0,27.29,5.0,207.4,57.16
I001930,ORD-10593,P00035,1.0,38.28,10.0,34.45,3.89
I001931,ORD-10060,P00011,3.0,4.27,10.0,11.53,-7.68
I001932,ORD-10190,P00024,2.0,9.87,5.0,18.75,1.15
I001933,ORD-11163,P00039,6.0,10.63,0.0,63.78,17.41
I001934,ORD-10933,P00018,2.0,13.2,5.0,25.08,3.53
I001935,ORD-11172,P00030,13.0,31.37,10.0,367.03,104.1
I001936,ORD-10957,P00033,1.0,66.79,10.0,60.11,11.22
I001937,ORD-11123,P00024,1.0,17.12,15.0,14.55,-3.52
I001938,ORD-11889,P00016,12.0,189.49,15.0,1932.8,533.66
I001939,ORD-10472,P00014,10.0,72.25,5.0,686.38,312.49
I001940,ORD-11151,P00026,3.0,12.71,10.0,34.32,7.35
I001941,ORD-11843,P00035,4.0,34.17,10.0,123.01,22.14
I001942,ORD-11927,P00021,2.0,12.44,10.0,22.39,-0.55
I001943,ORD-11648,P00022,1.0,41.13,5.0,39.07,1.38
I001944,ORD-10518,P00024,8.0,19.35,0.0,154.8,57.99
I001945,ORD-11251,P00017,2.0,41.19,0.0,82.38,31.84
I001946,ORD-10327,P00001,1.0,121.88,15.0,103.6,26.25
I001947,ORD-10572,P00004,2.0,48.3,0.0,96.6,33.36
I001948,ORD-10864,P00035,1.0,40.37,5.0,38.35,1.26
I001949,ORD-11604,P00021,1.0,9.95,10.0,8.96,-1.25
I001950,ORD-11933,P00031,3.0,26.38,10.0,71.23,15.21
I001951,ORD-10276,P00017,2.0,46.65,0.0,93.3,38.66
I001952,ORD-10353,P00034,3.0,28.76,0.0,86.28,29.11
I001953,ORD-11374,P00001,4.0,128.26,20.0,410.43,118.74
I001954,ORD-11779,P00026,1.0,11.64,15.0,9.89,-6.15
I001955,ORD-10352,P00013,2.0,13.26,10.0,23.87,-3.28
I001956,ORD-11596,P00035,4.0,56.46,0.0,225.84,69.67
I001957,ORD-10173,P00002,2.0,130.57,5.0,248.08,95.27
I001958,ORD-10272,P00006,7.0,107.98,5.0,718.07,251.41
I001959,ORD-10888,P00030,1.0,45.07,5.0,42.82,8.61
I001960,ORD-11404,P00023,1.0,87.05,25.0,65.29,5.13
I001961,ORD-11693,P00006,3.0,194.57,0.0,583.71,219.68
I001962,ORD-10922,P00015,1.0,416.05,20.0,332.84,75.03
I001963,ORD-10963,P00032,1.0,98.02,25.0,73.52,13.05
I001964,ORD-10155,P00035,3.0,18.51,0.0,55.53,8.42
I001965,ORD-11255,P00018,7.0,12.44,20.0,69.66,14.17
I001966,ORD-10096,P00007,12.0,11.75,0.0,141.0,57.64
I001967,ORD-10760,P00040,3.0,242.14,15.0,617.46,166.57
I001968,ORD-11898,P00020,1.0,9.32,0.0,9.32,-1.1
I001969,ORD-10723,P00011,4.0,6.29,10.0,22.64,-2.84
I001970,ORD-10943,P00003,2.0,14.78,0.0,29.56,3.77
I001971,ORD-11342,P00006,5.0,183.87,10.0,827.42,261.25
I001972,ORD-10142,P00030,1.0,52.93,0.0,52.93,15.69
I001973,ORD-10186,P00032,5.0,68.79,0.0,343.95,134.01
I001974,ORD-11009,P00029,10.0,26.45,0.0,264.5,95.32
I001975,ORD-11254,P00028,3.0,54.8,10.0,147.96,55.63
I001976,ORD-11692,P00009,2.0,46.63,5.0,88.6,21.37
I001977,ORD-10268,P00001,1.0,223.52,20.0,178.82,47.69
I001978,ORD-11168,P00010,1.0,63.87,20.0,51.1,13.02
I001979,ORD-10378,P00032,2.0,130.39,15.0,221.66,67.62
I001980,ORD-11034,P00023,1.0,85.33,0.0,85.33,25.91
I001981,ORD-10077,P00033,2.0,70.68,15.0,120.16,25.41
I001982,ORD-10938,P00014,5.0,55.45,15.0,235.66,80.55
