event_id,event_date,customer_id,event_type,source
E000283A,2023-06-21,C00283,page_view,Direct
E000283B,2023-06-21,C00283,purchase,Direct
E000284A,2023-06-22,C00284,page_view,Organic Search
E000284B,2023-06-22,C00284,purchase,Organic Search
E000285A,2023-06-23,C00142,page_view,Paid Social
E000285B,2023-06-23,C00142,purchase,Paid Social
E000286A,2023-06-23,C00285,page_view,Email
E000286B,2023-06-23,C00285,purchase,Email
E000287A,2023-06-23,C00286,page_view,Direct
E000287B,2023-06-23,C00286,purchase,Direct
E000288A,2023-06-24,C00287,page_view,Organic Search
E000288B,2023-06-24,C00287,purchase,Organic Search
E000289A,2023-06-26,C00288,page_view,Paid Social
E000289B,2023-06-26,C00288,purchase,Paid Social
E000290A,2023-06-27,C00289,page_view,Email
E000290B,2023-06-27,C00289,purchase,Email
E000291A,2023-06-27,C00290,page_view,Direct
E000291B,2023-06-27,C00290,purchase,Direct
E000292A,2023-06-27,C00291,page_view,Organic Search
E000292B,2023-06-27,C00291,purchase,Organic Search
E000293A,2023-06-27,C00292,page_view,Paid Social
E000293B,2023-06-27,C00292,purchase,Paid Social
E000294A,2023-06-28,C00293,page_view,Email
E000294B,2023-06-28,C00293,purchase,Email
E000295A,2023-06-28,C00294,page_view,Direct
E000295B,2023-06-28,C00294,purchase,Direct
E000296A,2023-06-29,C00295,page_view,Organic Search
E000296B,2023-06-29,C00295,purchase,Organic Search
E000297A,2023-06-29,C00296,page_view,Paid Social
E000297B,2023-06-29,C00296,purchase,Paid Social
E000298A,2023-07-01,C00297,page_view,Email
E000298B,2023-07-01,C00297,purchase,Email
E000299A,2023-07-01,C00298,page_view,Direct
E000299B,2023-07-01,C00298,purchase,Direct
E000300A,2023-07-01,C00299,page_view,Organic Search
E000300B,2023-07-01,C00299,purchase,Organic Search
E000301A,2023-07-01,C00300,page_view,Paid Social
E000301B,2023-07-01,C00300,purchase,Paid Social
E000302A,2023-07-01,C00301,page_view,Email
E000302B,2023-07-01,C00301,purchase,Email
E000303A,2023-07-03,C00302,page_view,Direct
E000303B,2023-07-03,C00302,purchase,Direct
E000304A,2023-07-03,C00303,page_view,Organic Search
E000304B,2023-07-03,C00303,purchase,Organic Search
E000305A,2023-07-04,C00304,page_view,Paid Social
E000305B,2023-07-04,C00304,purchase,Paid Social
E000306A,2023-07-05,C00305,page_view,Email
E000306B,2023-07-05,C00305,purchase,Email
E000307A,2023-07-06,C00306,page_view,Direct
E000307B,2023-07-06,C00306,purchase,Direct
E000308A,2023-07-06,C00307,page_view,Organic Search
E000308B,2023-07-06,C00307,purchase,Organic Search
E000309A,2023-07-06,C00308,page_view,Paid Social
E000309B,2023-07-06,C00308,purchase,Paid Social
E000310A,2023-07-06,C00309,page_view,Email
E000310B,2023-07-06,C00309,purchase,Email
E000311A,2023-07-07,C00310,page_view,Direct
E000311B,2023-07-07,C00310,purchase,Direct
E000312A,2023-07-07,C00311,page_view,Organic Search
E000312B,2023-07-07,C00311,purchase,Organic Search
E000313A,2023-07-08,C00312,page_view,Paid Social
E000313B,2023-07-08,C00312,purchase,Paid Social
E000314A,2023-07-09,C00313,page_view,Email
E000314B,2023-07-09,C00313,purchase,Email
E000315A,2023-07-09,C00314,page_view,Direct
E000315B,2023-07-09,C00314,purchase,Direct
E000316A,2023-07-10,C00315,page_view,Organic Search
E000316B,2023-07-10,C00315,purchase,Organic Search
E000317A,2023-07-10,C00316,page_view,Paid Social
E000317B,2023-07-10,C00316,purchase,Paid Social
E000318A,2023-07-10,C00317,page_view,Email
E000318B,2023-07-10,C00317,purchase,Email
E000319A,2023-07-11,C00318,page_view,Direct
E000319B,2023-07-11,C00318,purchase,Direct
E000320A,2023-07-11,C00319,page_view,Organic Search
E000320B,2023-07-11,C00319,purchase,Organic Search
E000321A,2023-07-12,C00320,page_view,Paid Social
E000321B,2023-07-12,C00320,purchase,Paid Social
E000322A,2023-07-13,C00321,page_view,Email
E000322B,2023-07-13,C00321,purchase,Email
E000323A,2023-07-13,C00322,page_view,Direct
E000323B,2023-07-13,C00322,purchase,Direct
E000324A,2023-07-13,C00323,page_view,Organic Search
E000324B,2023-07-13,C00323,purchase,Organic Search
E000325A,2023-07-14,C00324,page_view,Paid Social
E000325B,2023-07-14,C00324,purchase,Paid Social
E000326A,2023-07-14,C00325,page_view,Email
E000326B,2023-07-14,C00325,purchase,Email
E000327A,2023-07-15,C00326,page_view,Direct
E000327B,2023-07-15,C00326,purchase,Direct
E000328A,2023-07-15,C00327,page_view,Organic Search
E000328B,2023-07-15,C00327,purchase,Organic Search
E000329A,2023-07-16,C00328,page_view,Paid Social
E000329B,2023-07-16,C00328,purchase,Paid Social
E000330A,2023-07-16,C00329,page_view,Email
E000330B,2023-07-16,C00329,purchase,Email
E000331A,2023-07-17,C00330,page_view,Direct
E000331B,2023-07-17,C00330,purchase,Direct
E000332A,2023-07-18,C00331,page_view,Organic Search
E000332B,2023-07-18,C00331,purchase,Organic Search
E000333A,2023-07-19,C00332,page_view,Paid Social
E000333B,2023-07-19,C00332,purchase,Paid Social
E000334A,2023-07-19,C00333,page_view,Email
E000334B,2023-07-19,C00333,purchase,Email
E000335A,2023-07-19,C00334,page_view,Direct
E000335B,2023-07-19,C00334,purchase,Direct
E000336A,2023-07-19,C00335,page_view,Organic Search
E000336B,2023-07-19,C00335,purchase,Organic Search
E000337A,2023-07-20,C00336,page_view,Paid Social
E000337B,2023-07-20,C00336,purchase,Paid Social
E000338A,2023-07-20,C00337,page_view,Email
E000338B,2023-07-20,C00337,purchase,Email
E000339A,2023-07-22,C00338,page_view,Direct
E000339B,2023-07-22,C00338,purchase,Direct
E000340A,2023-07-22,C00339,page_view,Organic Search
E000340B,2023-07-22,C00339,purchase,Organic Search
E000341A,2023-07-22,C00340,page_view,Paid Social
E000341B,2023-07-22,C00340,purchase,Paid Social
E000342A,2023-07-22,C00341,page_view,Email
E000342B,2023-07-22,C00341,purchase,Email
E000343A,2023-07-24,C00342,page_view,Direct
E000343B,2023-07-24,C00342,purchase,Direct
E000344A,2023-07-25,C00343,page_view,Organic Search
E000344B,2023-07-25,C00343,purchase,Organic Search
E000345A,2023-07-26,C00344,page_view,Paid Social
E000345B,2023-07-26,C00344,purchase,Paid Social
E000346A,2023-07-26,C00345,page_view,Email
E000346B,2023-07-26,C00345,purchase,Email
E000347A,2023-07-27,C00346,page_view,Direct
E000347B,2023-07-27,C00346,purchase,Direct
E000348A,2023-07-27,C00347,page_view,Organic Search
E000348B,2023-07-27,C00347,purchase,Organic Search
E000349A,2023-07-28,C00348,page_view,Paid Social
E000349B,2023-07-28,C00348,purchase,Paid Social
E000350A,2023-07-28,C00349,page_view,Email
E000350B,2023-07-28,C00349,purchase,Email
E000351A,2023-07-28,C00350,page_view,Direct
E000351B,2023-07-28,C00350,purchase,Direct
E000352A,2023-07-29,C00351,page_view,Organic Search
E000352B,2023-07-29,C00351,purchase,Organic Search
E000353A,2023-07-29,C00352,page_view,Paid Social
E000353B,2023-07-29,C00352,purchase,Paid Social
E000354A,2023-07-30,C00353,page_view,Email
E000354B,2023-07-30,C00353,purchase,Email
E000355A,2023-07-31,C00354,page_view,Direct
E000355B,2023-07-31,C00354,purchase,Direct
E000356A,2023-07-31,C00355,page_view,Organic Search
E000356B,2023-07-31,C00355,purchase,Organic Search
E000357A,2023-08-01,C00356,page_view,Paid Social
E000357B,2023-08-01,C00356,purchase,Paid Social
E000358A,2023-08-01,C00357,page_view,Email
E000358B,2023-08-01,C00357,purchase,Email
E000359A,2023-08-01,C00358,page_view,Direct
E000359B,2023-08-01,C00358,purchase,Direct
E000360A,2023-08-01,C00359,page_view,Organic Search
E000360B,2023-08-01,C00359,purchase,Organic Search
E000361A,2023-08-02,C00360,page_view,Paid Social
E000361B,2023-08-02,C00360,purchase,Paid Social
E000362A,2023-08-03,C00361,page_view,Email
E000362B,2023-08-03,C00361,purchase,Email
E000363A,2023-08-04,C00362,page_view,Direct
E000363B,2023-08-04,C00362,purchase,Direct
E000364A,2023-08-04,C00363,page_view,Organic Search
E000364B,2023-08-04,C00363,purchase,Organic Search
E000365A,2023-08-04,C00364,page_view,Paid Social
E000365B,2023-08-04,C00364,purchase,Paid Social
E000366A,2023-08-05,C00365,page_view,Email
E000366B,2023-08-05,C00365,purchase,Email
E000367A,2023-08-05,C00366,page_view,Direct
E000367B,2023-08-05,C00366,purchase,Direct
E000368A,2023-08-05,C00367,page_view,Organic Search
E000368B,2023-08-05,C00367,purchase,Organic Search
E000369A,2023-08-06,C00368,page_view,Paid Social
E000369B,2023-08-06,C00368,purchase,Paid Social
E000370A,2023-08-06,C00369,page_view,Email
E000370B,2023-08-06,C00369,purchase,Email
E000371A,2023-08-06,C00370,page_view,Direct
E000371B,2023-08-06,C00370,purchase,Direct
E000372A,2023-08-07,C00371,page_view,Organic Search
E000372B,2023-08-07,C00371,purchase,Organic Search
E000373A,2023-08-08,C00372,page_view,Paid Social
E000373B,2023-08-08,C00372,purchase,Paid Social
E000374A,2023-08-08,C00373,page_view,Email
E000374B,2023-08-08,C00373,purchase,Email
E000375A,2023-08-08,C00374,page_view,Direct
E000375B,2023-08-08,C00374,purchase,Direct
E000376A,2023-08-09,C00375,page_view,Organic Search
E000376B,2023-08-09,C00375,purchase,Organic Search
E000377A,2023-08-10,C00376,page_view,Paid Social
E000377B,2023-08-10,C00376,purchase,Paid Social
E000378A,2023-08-11,C00377,page_view,Email
E000378B,2023-08-11,C00377,purchase,Email
E000379A,2023-08-11,C00378,page_view,Direct
E000379B,2023-08-11,C00378,purchase,Direct
E000380A,2023-08-11,C00379,page_view,Organic Search
E000380B,2023-08-11,C00379,purchase,Organic Search
E000381A,2023-08-12,C00380,page_view,Paid Social
E000381B,2023-08-12,C00380,purchase,Paid Social
E000382A,2023-08-12,C00381,page_view,Email
E000382B,2023-08-12,C00381,purchase,Email
E000383A,2023-08-13,C00382,page_view,Direct
E000383B,2023-08-13,C00382,purchase,Direct
E000384A,2023-08-13,C00383,page_view,Organic Search
E000384B,2023-08-13,C00383,purchase,Organic Search
E000385A,2023-08-14,C00384,page_view,Paid Social
E000385B,2023-08-14,C00384,purchase,Paid Social
E000386A,2023-08-14,C00385,page_view,Email
E000386B,2023-08-14,C00385,purchase,Email
E000387A,2023-08-15,C00386,page_view,Direct
E000387B,2023-08-15,C00386,purchase,Direct
E000388A,2023-08-15,C00387,page_view,Organic Search
E000388B,2023-08-15,C00387,purchase,Organic Search
E000389A,2023-08-15,C00388,page_view,Paid Social
E000389B,2023-08-15,C00388,purchase,Paid Social
E000390A,2023-08-16,C00389,page_view,Email
E000390B,2023-08-16,C00389,purchase,Email
E000391A,2023-08-16,C00390,page_view,Direct
E000391B,2023-08-16,C00390,purchase,Direct
E000392A,2023-08-16,C00391,page_view,Organic Search
E000392B,2023-08-16,C00391,purchase,Organic Search
E000393A,2023-08-16,C00392,page_view,Paid Social
E000393B,2023-08-16,C00392,purchase,Paid Social
E000394A,2023-08-17,C00393,page_view,Email
E000394B,2023-08-17,C00393,purchase,Email
E000395A,2023-08-18,C00394,page_view,Direct
E000395B,2023-08-18,C00394,purchase,Direct
E000396A,2023-08-18,C00395,page_view,Organic Search
E000396B,2023-08-18,C00395,purchase,Organic Search
E000397A,2023-08-19,C00396,page_view,Paid Social
E000397B,2023-08-19,C00396,purchase,Paid Social
E000398A,2023-08-19,C00397,page_view,Email
E000398B,2023-08-19,C00397,purchase,Email
E000399A,2023-08-19,C00398,page_view,Direct
E000399B,2023-08-19,C00398,purchase,Direct
E000400A,2023-08-19,C00399,page_view,Organic Search
E000400B,2023-08-19,C00399,purchase,Organic Search
E000401A,2023-08-22,C00400,page_view,Paid Social
E000401B,2023-08-22,C00400,purchase,Paid Social
E000402A,2023-08-22,C00401,page_view,Email
E000402B,2023-08-22,C00401,purchase,Email
E000403A,2023-08-22,C00402,page_view,Direct
E000403B,2023-08-22,C00402,purchase,Direct
E000404A,2023-08-23,C00403,page_view,Organic Search
E000404B,2023-08-23,C00403,purchase,Organic Search
E000405A,2023-08-23,C00404,page_view,Paid Social
E000405B,2023-08-23,C00404,purchase,Paid Social
E000406A,2023-08-23,C00405,page_view,Email
E000406B,2023-08-23,C00405,purchase,Email
E000407A,2023-08-23,C00406,page_view,Direct
E000407B,2023-08-23,C00406,purchase,Direct
E000408A,2023-08-24,C00407,page_view,Organic Search
E000408B,2023-08-24,C00407,purchase,Organic Search
E000409A,2023-08-25,C00408,page_view,Paid Social
E000409B,2023-08-25,C00408,purchase,Paid Social
E000410A,2023-08-25,C00409,page_view,Email
E000410B,2023-08-25,C00409,purchase,Email
E000411A,2023-08-25,C00410,page_view,Direct
E000411B,2023-08-25,C00410,purchase,Direct
E000412A,2023-08-27,C00411,page_view,Organic Search
E000412B,2023-08-27,C00411,purchase,Organic Search
E000413A,2023-08-27,C00412,page_view,Paid Social
E000413B,2023-08-27,C00412,purchase,Paid Social
E000414A,2023-08-27,C00413,page_view,Email
E000414B,2023-08-27,C00413,purchase,Email
E000415A,2023-08-29,C00414,page_view,Direct
E000415B,2023-08-29,C00414,purchase,Direct
E000416A,2023-08-29,C00415,page_view,Organic Search
E000416B,2023-08-29,C00415,purchase,Organic Search
E000417A,2023-08-30,C00416,page_view,Paid Social
E000417B,2023-08-30,C00416,purchase,Paid Social
E000418A,2023-08-30,C00417,page_view,Email
E000418B,2023-08-30,C00417,purchase,Email
E000419A,2023-08-30,C00418,page_view,Direct
E000419B,2023-08-30,C00418,purchase,Direct
E000420A,2023-08-30,C00419,page_view,Organic Search
E000420B,2023-08-30,C00419,purchase,Organic Search
E000421A,2023-08-31,C00420,page_view,Paid Social
E000421B,2023-08-31,C00420,purchase,Paid Social
E000422A,2023-08-31,C00421,page_view,Email
E000422B,2023-08-31,C00421,purchase,Email
E000423A,2023-08-31,C00422,page_view,Direct
E000423B,2023-08-31,C00422,purchase,Direct
E000424A,2023-08-31,C00423,page_view,Organic Search
E000424B,2023-08-31,C00423,purchase,Organic Search
E000425A,2023-08-31,C00424,page_view,Paid Social
E000425B,2023-08-31,C00424,purchase,Paid Social
E000426A,2023-09-01,C00425,page_view,Email
E000426B,2023-09-01,C00425,purchase,Email
E000427A,2023-09-02,C00426,page_view,Direct
E000427B,2023-09-02,C00426,purchase,Direct
E000428A,2023-09-03,C00427,page_view,Organic Search
E000428B,2023-09-03,C00427,purchase,Organic Search
E000429A,2023-09-03,C00428,page_view,Paid Social
E000429B,2023-09-03,C00428,purchase,Paid Social
E000430A,2023-09-03,C00429,page_view,Email
E000430B,2023-09-03,C00429,purchase,Email
E000431A,2023-09-04,C00430,page_view,Direct
E000431B,2023-09-04,C00430,purchase,Direct
E000432A,2023-09-04,C00431,page_view,Organic Search
E000432B,2023-09-04,C00431,purchase,Organic Search
E000433A,2023-09-05,C00432,page_view,Paid Social
E000433B,2023-09-05,C00432,purchase,Paid Social
E000434A,2023-09-05,C00433,page_view,Email
E000434B,2023-09-05,C00433,purchase,Email
E000435A,2023-09-06,C00434,page_view,Direct
E000435B,2023-09-06,C00434,purchase,Direct
E000436A,2023-09-06,C00435,page_view,Organic Search
E000436B,2023-09-06,C00435,purchase,Organic Search
E000437A,2023-09-06,C00436,page_view,Paid Social
E000437B,2023-09-06,C00436,purchase,Paid Social
E000438A,2023-09-06,C00437,page_view,Email
E000438B,2023-09-06,C00437,purchase,Email
E000439A,2023-09-06,C00438,page_view,Direct
E000439B,2023-09-06,C00438,purchase,Direct
E000440A,2023-09-07,C00439,page_view,Organic Search
E000440B,2023-09-07,C00439,purchase,Organic Search
E000441A,2023-09-08,C00440,page_view,Paid Social
E000441B,2023-09-08,C00440,purchase,Paid Social
E000442A,2023-09-08,C00441,page_view,Email
E000442B,2023-09-08,C00441,purchase,Email
E000443A,2023-09-08,C00442,page_view,Direct
E000443B,2023-09-08,C00442,purchase,Direct
E000444A,2023-09-09,C00443,page_view,Organic Search
E000444B,2023-09-09,C00443,purchase,Organic Search
E000445A,2023-09-09,C00444,page_view,Paid Social
E000445B,2023-09-09,C00444,purchase,Paid Social
E000446A,2023-09-10,C00445,page_view,Email
E000446B,2023-09-10,C00445,purchase,Email
E000447A,2023-09-10,C00446,page_view,Direct
E000447B,2023-09-10,C00446,purchase,Direct
E000448A,2023-09-10,C00447,page_view,Organic Search
E000448B,2023-09-10,C00447,purchase,Organic Search
E000449A,2023-09-11,C00448,page_view,Paid Social
E000449B,2023-09-11,C00448,purchase,Paid Social
E000450A,2023-09-11,C00449,page_view,Email
E000450B,2023-09-11,C00449,purchase,Email
E000451A,2023-09-11,C00450,page_view,Direct
E000451B,2023-09-11,C00450,purchase,Direct
E000452A,2023-09-13,C00451,page_view,Organic Search
E000452B,2023-09-13,C00451,purchase,Organic Search
E000453A,2023-09-14,C00452,page_view,Paid Social
E000453B,2023-09-14,C00452,purchase,Paid Social
E000454A,2023-09-15,C00453,page_view,Email
E000454B,2023-09-15,C00453,purchase,Email
E000455A,2023-09-16,C00454,page_view,Direct
E000455B,2023-09-16,C00454,purchase,Direct
E000456A,2023-09-16,C00455,page_view,Organic Search
E000456B,2023-09-16,C00455,purchase,Organic Search
E000457A,2023-09-16,C00456,page_view,Paid Social
E000457B,2023-09-16,C00456,purchase,Paid Social
E000458A,2023-09-17,C00457,page_view,Email
E000458B,2023-09-17,C00457,purchase,Email
E000459A,2023-09-17,C00458,page_view,Direct
E000459B,2023-09-17,C00458,purchase,Direct
E000460A,2023-09-18,C00459,page_view,Organic Search
E000460B,2023-09-18,C00459,purchase,Organic Search
E000461A,2023-09-19,C00460,page_view,Paid Social
E000461B,2023-09-19,C00460,purchase,Paid Social
E000462A,2023-09-19,C00461,page_view,Email
E000462B,2023-09-19,C00461,purchase,Email
E000463A,2023-09-20,C00462,page_view,Direct
E000463B,2023-09-20,C00462,purchase,Direct
E000464A,2023-09-21,C00463,page_view,Organic Search
E000464B,2023-09-21,C00463,purchase,Organic Search
E000465A,2023-09-21,C00464,page_view,Paid Social
E000465B,2023-09-21,C00464,purchase,Paid Social
E000466A,2023-09-21,C00465,page_view,Email
E000466B,2023-09-21,C00465,purchase,Email
E000467A,2023-09-23,C00466,page_view,Direct
E000467B,2023-09-23,C00466,purchase,Direct
E000468A,2023-09-24,C00467,page_view,Organic Search
E000468B,2023-09-24,C00467,purchase,Organic Search
E000469A,2023-09-24,C00468,page_view,Paid Social
E000469B,2023-09-24,C00468,purchase,Paid Social
E000470A,2023-09-25,C00469,page_view,Email
E000470B,2023-09-25,C00469,purchase,Email
E000471A,2023-09-25,C00470,page_view,Direct
E000471B,2023-09-25,C00470,purchase,Direct
E000472A,2023-09-26,C00471,page_view,Organic Search
E000472B,2023-09-26,C00471,purchase,Organic Search
E000473A,2023-09-26,C00472,page_view,Paid Social
E000473B,2023-09-26,C00472,purchase,Paid Social
E000474A,2023-09-26,C00473,page_view,Email
E000474B,2023-09-26,C00473,purchase,Email
E000475A,2023-09-26,C00474,page_view,Direct
E000475B,2023-09-26,C00474,purchase,Direct
E000476A,2023-09-27,C00475,page_view,Organic Search
E000476B,2023-09-27,C00475,purchase,Organic Search
E000477A,2023-09-28,C00476,page_view,Paid Social
E000477B,2023-09-28,C00476,purchase,Paid Social
E000478A,2023-09-28,C00477,page_view,Email
E000478B,2023-09-28,C00477,purchase,Email
E000479A,2023-09-29,C00478,page_view,Direct
E000479B,2023-09-29,C00478,purchase,Direct
E000480A,2023-09-29,C00479,page_view,Organic Search
E000480B,2023-09-29,C00479,purchase,Organic Search
E000481A,2023-09-29,C00480,page_view,Paid Social
E000481B,2023-09-29,C00480,purchase,Paid Social
E000482A,2023-09-29,C00481,page_view,Email
E000482B,2023-09-29,C00481,purchase,Email
E000483A,2023-09-30,C00482,page_view,Direct
E000483B,2023-09-30,C00482,purchase,Direct
E000484A,2023-10-02,C00483,page_view,Organic Search
